survid,TOTALWGT,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var041,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var059,var060,var061,var062,var063,var064,var069,var301,var302,var305,var310,var311
601341,0.3,10,1,2,1,1,3,4,2,3,3,2,3,1,1,,,,2,2,1,1,2,3,3,1,4,25,1,3,888,88,6,4,5,1,7,1,1,2,2,1,2,1,,1,7,1,1,,2,1,1,3,1,1,2,1,1,2,2,2
601342,0.53,4,1,2,3,2,3,3,2,2,2,4,4,2,,,,,3,2,3,3,1,2,2,88,1,54,1,3,13,12,6,1,6,2,7,2,13,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,3,3,5,2
601344,0.7,5,1,1,3,2,1,3,1,2,1,4,4,1,2,23,12,4,2,1,2,1,1,28,3,1,1,43,2,2,24,12,2,,5,2,7,2,10,1,1,1,1,1,,1,4,1,1,,1,2,2,1,2,3,1,2,3,2,1,2
601335,0.63,3,1,2,2,1,2,1,3,3,3,2,2,1,1,,,,1,2,1,1,1,4,2,8,3,23,1,2,21,10,6,1,5,2,7,2,5,2,1,1,2,1,,1,1,1,1,,2,1,1,1,1,2,2,1,1,2,1,1
601338,0.53,4,1,2,2,2,3,3,1,1,2,3,3,1,2,3,17,,15,1,3,2,3,15,2,1,3,56,1,1,17,10,6,2,5,2,7,2,6,1,1,1,2,1,,1,2,1,1,,2,2,4,1,2,3,1,2,5,2,4,2
601346,1.16,3,1,2,2,2,1,2,2,1,1,1,1,1,1,,,,88,1,1,3,2,15,3,88,4,21,1,8,888,3,6,4,5,1,7,7,99,1,2,1,2,2,,2,7,1,1,,2,1,1,3,,,2,1,2,1,2,2
601349,0.79,3,1,1,1,1,3,1,3,3,3,3,3,2,,,,,88,2,,3,2,3,1,88,3,73,2,2,15,5,1,,1,2,7,8,20,2,1,1,2,2,,2,,1,1,,1,3,5,1,2,3,2,1,1,1,,2
601350,0.17,11,1,1,1,1,1,1,3,3,3,2,4,2,,,,,88,1,1,1,2,19,3,1,4,64,2,4,46,12,6,1,1,2,7,2,19,2,2,1,1,1,,1,1,1,1,,1,2,4,1,2,3,2,1,1,1,5,2
601353,0.37,5,1,2,1,1,1,1,3,3,3,1,1,2,,,,,88,1,1,2,1,88,,,4,47,1,4,15,12,6,1,1,2,7,2,17,2,2,2,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,1,1,1,2
601355,0.48,3,1,2,1,2,2,2,3,2,3,3,2,2,,,,,3,1,2,3,2,3,1,88,4,56,1,3,21,12,6,1,1,2,7,2,17,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,1,3,2
601357,0.63,10,1,1,1,1,1,1,2,2,3,1,1,2,,,,,88,2,1,1,3,2,1,1,2,20,2,3,888,3,6,1,5,1,7,7,1,2,1,1,2,1,1,1,1,1,1,,1,1,1,3,1,1,2,1,1,1,1,2
601358,0.31,5,1,2,1,1,1,1,2,3,3,2,2,2,,,,,2,1,3,3,1,15,3,2,1,50,1,8,17,12,2,,1,2,7,2,12,2,1,1,2,1,,1,4,1,1,,2,2,3,1,1,2,2,2,2,1,3,2
601362,0.54,4,1,2,2,1,1,1,3,3,3,3,4,2,,,,,1,2,2,1,2,2,1,88,3,40,1,5,11,12,3,,,2,7,2,99,2,1,1,2,2,,2,5,1,1,,2,2,2,1,,,2,1,1,1,5,2
601364,0.54,3,1,2,2,2,3,3,2,2,2,2,4,1,2,4,14,,8,1,2,1,1,25,3,12,3,26,1,4,3,12,5,2,5,2,7,2,4,1,1,1,1,1,,1,2,1,1,,2,1,1,1,1,1,1,1,3,2,5,2
601366,0.82,5,1,2,2,2,3,3,2,3,3,3,4,2,,,,,88,1,2,2,2,12,2,1,2,32,1,2,10,6,6,2,5,2,7,2,9,2,1,1,2,1,,1,2,1,1,,2,1,1,1,2,3,2,1,1,2,3,2
601373,0.7,5,1,1,1,1,1,1,3,3,3,2,2,2,,,,,88,1,2,1,1,88,,,3,58,2,3,9,12,6,1,1,2,7,1,20,2,1,2,2,2,,2,1,1,1,,1,2,4,1,2,3,2,1,1,1,3,1
601367,1.82,10,1,1,2,1,1,1,3,3,3,2,2,2,,,,,88,1,1,3,3,5,1,88,4,80,2,2,41,7,1,,1,2,7,1,20,2,2,1,2,2,,2,,1,1,,1,3,5,1,2,3,2,1,1,1,2,2
601371,0.37,4,1,2,1,2,4,4,3,2,3,1,1,2,,,,,13,2,2,1,,4,8,4,4,23,1,6,888,2,,,5,1,7,2,1,2,2,1,2,1,,1,,,1,,2,1,1,3,1,1,2,1,4,1,3,2
601372,2.9,4,1,1,2,2,3,3,3,3,3,3,2,2,,,,,1,1,2,2,2,27,3,4,2,29,3,3,5,12,6,1,6,2,7,2,4,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,3,2,3,2
601375,0.82,5,1,2,2,2,1,1,3,2,3,1,1,1,1,,,,5,1,1,1,1,23,1,2,1,37,1,4,14,12,6,1,1,2,7,2,15,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,2,3,2
601377,0.46,5,1,2,2,3,2,3,2,2,2,4,4,2,,,,,88,1,2,3,1,1,1,88,1,67,1,2,13,12,1,,1,,7,2,20,1,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,2,3,2,5,2
601379,0.48,3,1,2,2,2,2,2,2,2,2,1,1,1,1,,,,4,1,1,1,1,14,2,88,2,54,1,2,20,12,6,2,1,2,7,1,20,1,1,1,2,2,,2,2,1,1,,2,2,3,1,2,3,2,2,2,2,3,2
601381,2.16,4,1,1,3,2,4,4,2,2,1,2,2,1,1,,,,15,1,2,1,1,20,3,5,2,36,2,4,11,12,6,1,1,2,7,1,20,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,3,2,2,3,2,5,2
601383,1.01,3,1,2,2,2,3,3,3,3,3,2,2,2,,,,,88,2,2,2,1,10,2,5,3,21,1,3,888,3,6,1,5,1,7,1,1,2,1,1,2,1,,1,1,1,1,,2,1,1,3,1,1,2,2,3,2,3,2
601384,0.48,3,1,2,1,1,3,3,2,2,2,1,1,1,2,4,12,,5,1,1,3,3,15,2,1,3,49,1,4,1,12,6,2,1,2,7,2,20,1,1,1,2,1,,1,2,1,1,,2,2,3,1,2,3,1,2,1,2,5,2
601374,1.27,6,1,2,2,2,3,3,3,3,3,3,3,1,1,,,,88,2,3,2,3,6,3,88,1,32,1,6,888,3,6,3,5,2,9,1,4,2,1,1,2,2,,2,6,2,1,,2,1,1,6,1,1,2,1,2,2,4,2
601386,1.96,3,1,1,3,2,3,3,3,3,3,2,2,2,,,,,88,2,1,2,2,3,3,4,4,41,2,2,1,3,6,3,5,2,6,1,1,2,2,1,2,1,,1,6,2,1,,1,2,2,2,1,1,2,2,2,1,2,2
601387,0.37,5,1,2,1,2,2,2,3,2,2,2,3,2,,,,,5,1,2,3,1,4,2,88,2,44,1,4,20,12,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,1,1,2,3,2
601389,0.48,3,1,2,1,2,1,1,2,3,3,1,1,2,,,,,5,1,1,2,2,5,1,88,4,46,1,5,20,12,6,2,1,2,7,2,20,2,2,1,2,2,,2,2,1,1,,2,2,3,1,2,3,2,1,2,2,4,2
601390,0.79,3,1,1,2,2,3,3,3,3,3,1,1,2,,,,,88,1,2,3,1,30,2,88,2,67,2,2,44,12,1,,1,2,7,,15,2,1,1,1,2,,1,,1,1,,1,3,5,1,2,3,2,2,3,1,4,2
601393,0.76,10,1,2,1,2,1,1,3,2,3,2,2,2,,,,,88,1,2,3,1,7,3,1,2,55,1,2,31,12,6,1,1,2,7,2,20,2,1,1,2,1,,1,1,1,1,,2,2,4,1,2,3,2,1,,1,4,2
601394,1.21,10,1,2,3,2,4,4,2,3,3,3,3,2,,,,,1,1,2,2,1,88,,,4,27,1,4,2,3,6,1,5,2,7,1,3,2,2,2,2,2,,2,1,1,1,,2,1,1,1,1,1,2,1,2,2,2,2
601395,1.21,11,1,1,1,1,1,1,3,3,3,1,3,2,,,,,88,2,1,1,3,88,,,4,27,2,5,888,2,2,,5,1,7,1,15,2,2,2,2,2,2,2,4,1,1,,1,1,1,3,2,3,2,1,2,1,1,2
601396,0.48,3,1,2,2,2,3,3,3,3,3,3,3,2,,,,,88,2,2,3,2,2,1,88,2,51,1,4,888,1,6,3,6,2,7,1,9,2,1,1,2,2,,2,6,2,1,,2,2,3,1,1,2,2,2,1,1,4,2
601397,1.07,4,1,,1,2,2,3,3,3,3,,,2,,,,,88,1,2,1,4,8,1,,4,69,2,3,10,12,1,,1,2,7,1,10,2,2,1,2,,,,,1,1,,,3,5,1,2,3,2,1,4,,4,
601398,1.81,3,1,1,2,2,2,3,2,3,2,2,2,2,,,,,88,1,2,1,2,14,2,3,3,24,2,5,1,5,6,2,5,2,7,2,16,2,1,1,2,1,1,1,2,1,1,,1,1,1,1,2,3,2,1,2,1,3,2
601399,1.65,4,1,1,2,2,2,3,3,3,3,2,2,1,1,,,,1,1,1,2,3,8,2,88,2,52,2,4,13,12,6,2,1,2,7,3,20,2,1,1,2,2,,2,2,1,1,,1,2,3,1,2,3,2,2,2,1,3,2
601400,1.65,4,1,1,1,1,3,2,2,3,3,3,4,2,,,,,2,1,1,3,2,15,3,5,4,42,2,4,8,12,6,1,1,2,7,1,20,2,2,1,1,1,,1,1,1,1,,1,2,2,1,2,3,2,1,2,1,4,2
601402,0.64,10,1,2,1,2,2,1,2,2,2,1,2,1,1,,,,2,1,1,3,1,1,1,88,3,39,1,4,16,12,6,1,1,2,7,2,15,1,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,2,3,3,1
601403,0.65,9,1,2,1,2,1,1,3,2,3,2,2,2,,,,,1,1,1,2,2,20,2,2,3,53,1,5,30,12,6,1,1,2,7,1,13,2,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,1,2,2,4,2
601407,0.63,3,1,2,2,2,2,3,2,2,3,1,2,2,,,,,2,1,1,1,1,12,1,88,2,21,1,4,1,6,6,4,5,2,7,7,5,2,1,1,2,2,,2,7,1,1,,2,1,1,1,1,2,2,2,2,2,3,2
601410,0.64,3,1,2,3,2,2,4,2,2,3,2,4,1,1,,,,4,1,2,1,2,24,4,8,2,38,1,4,8,8,6,1,1,2,7,2,15,2,1,1,1,1,,1,1,1,1,,2,1,2,1,2,3,2,2,2,3,3,2
601411,0.52,10,1,2,4,2,4,3,1,1,1,2,4,1,2,,,,24,2,2,1,1,4,3,88,1,29,1,4,2,2,6,1,5,2,7,1,5,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,2,1,2,3,5,4,2
601417,0.51,6,1,2,5,3,3,4,1,1,1,3,3,2,,,,,88,1,2,2,3,88,,,4,57,1,3,4,5,6,3,1,2,7,1,8,1,2,2,2,2,,2,6,2,1,,2,2,4,1,1,2,2,2,5,1,4,2
601418,1.78,3,1,1,1,2,1,1,3,2,2,4,2,1,1,,,,6,1,2,1,1,6,1,1,3,19,2,4,888,5,6,4,6,2,7,1,5,2,1,1,2,1,1,1,7,1,1,,1,1,1,1,1,2,2,2,1,3,4,1
601419,0.48,3,1,2,1,1,3,3,2,2,2,3,4,2,,,,,12,1,2,2,2,12,3,88,2,59,1,2,30,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,5,4,4,2
601420,0.37,5,1,2,1,1,2,3,2,3,3,2,2,1,2,17,5,6,2,1,2,2,1,14,2,1,4,46,1,4,1,8,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,2,3,1,2,3,1,1,4,2,2,2
601421,0.7,5,1,1,3,2,1,1,3,3,3,2,3,2,,,,,1,1,1,2,3,1,1,88,1,52,2,5,30,12,6,,1,2,7,3,20,2,1,1,2,2,,2,6,2,1,,1,2,3,1,2,3,2,2,2,2,3,2
601422,1.63,10,1,1,1,2,2,2,3,2,3,3,3,2,,,,,2,2,1,2,1,30,3,8,4,59,2,1,15,12,6,1,1,2,7,1,20,2,2,1,1,1,,1,1,1,1,,1,2,4,1,2,3,2,2,1,1,,2
601423,0.78,4,1,1,2,1,2,2,2,3,3,2,3,1,2,17,18,,2,1,2,3,3,20,1,88,1,66,2,4,2,12,1,,1,2,7,1,2,2,1,1,2,2,,2,,1,1,,1,3,5,1,1,1,1,2,1,1,3,1
601425,0.71,10,1,2,2,2,2,1,3,3,3,2,4,2,,,,,3,1,3,3,1,29,1,3,4,40,1,5,38,12,6,1,1,2,,1,19,2,2,1,2,1,,1,1,1,1,,2,2,2,,2,3,2,2,2,1,4,2
601428,0.4,11,1,1,1,1,1,1,3,3,3,1,1,2,,,,,88,1,1,3,3,9,2,9,4,66,2,4,35,12,6,1,5,2,7,1,16,2,2,1,2,1,,1,,1,1,,1,3,5,1,2,3,2,1,1,1,1,2
601429,0.53,4,1,2,2,2,4,3,2,3,1,3,4,1,1,,,,88,1,1,3,2,88,,,1,61,1,2,39,12,6,1,2,2,7,1,7,1,1,2,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,3,1,5,2
601433,0.48,3,1,2,4,2,3,4,1,1,1,4,4,2,,,,,2,1,1,1,2,10,2,2,4,46,1,2,5,5,6,1,6,2,7,1,3,1,2,1,2,1,,1,1,1,1,,2,2,3,1,1,2,2,1,5,2,2,2
601435,1.43,10,1,2,2,2,1,1,2,3,2,3,3,2,,,,,1,1,2,2,2,6,1,88,4,56,1,3,28,12,6,1,1,2,7,1,3,2,2,1,2,2,,2,1,1,1,,2,2,4,1,1,1,2,1,3,4,1,2
601436,1.65,4,1,1,1,2,2,2,2,2,1,4,4,2,,,,,2,1,2,1,2,6,2,88,3,48,2,3,21,12,6,1,1,2,7,2,20,1,1,1,2,2,,2,1,1,1,,1,2,3,1,2,3,2,1,3,2,3,1
601437,0.79,3,1,1,1,2,2,2,3,3,3,2,2,2,,,,,88,1,1,2,3,29,2,88,4,65,2,1,5,12,1,,1,2,7,8,17,2,2,1,1,2,,1,,1,1,,1,3,5,1,2,3,2,1,1,1,2,2
601438,0.89,4,1,2,2,2,3,3,2,2,2,3,3,2,,,,,2,2,3,2,3,88,,,3,71,1,1,15,12,1,,5,2,7,1,4,1,1,2,2,2,,2,,1,1,,2,3,5,1,1,2,2,2,3,2,4,2
601439,0.37,5,1,2,2,2,2,2,3,2,3,2,2,2,,,,,88,2,2,2,2,2,1,88,2,54,1,3,27,88,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,2,4,2
601443,1.38,10,1,1,2,2,2,2,3,3,3,4,4,2,,,,,2,1,2,3,1,8,2,1,3,32,2,3,7,11,6,1,1,2,7,2,9,2,1,1,2,1,1,1,1,1,1,,1,1,1,1,2,3,2,1,1,2,5,2
601444,2.6,10,1,1,4,3,2,4,2,2,2,3,3,1,1,,,,15,1,3,3,1,10,6,10,3,30,2,3,1,10,3,,5,2,7,1,3,1,1,1,1,1,1,1,5,1,1,,1,1,1,1,1,1,2,3,3,1,4,2
601445,0.77,8,1,1,2,3,2,3,2,3,2,3,3,1,1,,,,3,1,2,3,1,29,4,3,1,44,2,3,23,12,6,2,1,2,7,2,12,2,1,1,1,1,,1,2,1,1,,1,2,2,1,2,3,2,2,3,2,3,2
601446,1.63,10,1,1,4,2,2,2,1,1,1,3,3,1,2,26,9,17,20,1,2,1,1,15,2,2,2,43,2,3,20,12,6,1,1,2,7,2,20,1,1,1,1,1,,1,1,1,1,,1,2,2,1,2,3,1,1,3,2,5,2
601447,0.48,3,1,2,3,2,3,3,2,1,1,3,4,2,,,,,88,2,1,1,1,3,1,88,1,57,1,2,888,5,5,2,2,2,7,1,8,1,1,1,2,2,,2,2,1,1,,2,2,4,1,2,3,2,1,3,1,3,2
601448,0.37,5,1,2,3,2,1,1,2,3,2,3,4,2,,,,,88,1,1,2,2,5,1,88,3,49,1,3,16,12,6,1,1,2,7,2,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,2,2,2,2
601450,0.6,7,1,1,1,1,3,1,3,3,3,1,3,2,,,,,1,2,1,2,2,15,5,7,4,25,2,5,2,12,6,1,5,2,7,1,10,2,2,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,1,3,1,4,2
601451,2.41,5,1,2,2,2,3,4,1,2,2,2,3,1,2,17,4,17,9,2,2,3,1,8,3,1,2,27,1,4,1,5,6,2,5,2,7,1,3,1,1,1,2,1,,1,2,1,1,,2,1,1,1,1,1,1,1,2,4,,2
601453,1.17,6,1,1,2,1,2,2,2,2,2,2,2,2,,,,,5,2,2,2,2,3,1,88,2,42,2,4,20,88,6,1,1,2,7,1,16,1,1,1,2,2,,2,1,1,1,,1,2,2,1,2,3,2,2,3,2,4,1
601454,0.46,6,1,2,2,2,2,2,3,3,3,2,2,2,,,,,2,1,1,2,1,3,1,88,1,40,1,3,16,12,6,1,1,2,7,1,16,2,1,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,2,2,2,2,2
601456,0.33,7,1,2,2,1,2,2,2,2,2,2,2,1,2,12,17,12,5,1,1,1,1,15,3,4,1,29,1,3,24,12,6,1,6,2,7,2,4,1,1,1,2,1,,1,1,1,1,,2,1,1,1,1,2,1,1,2,2,3,2
601457,0.2,4,1,2,1,2,1,1,3,3,3,1,1,2,,,,,88,1,1,2,2,1,1,88,3,64,1,2,17,12,6,1,1,2,7,1,2,2,1,1,2,2,,2,1,1,1,,2,2,4,1,1,1,2,2,1,1,3,2
601459,0.37,5,1,2,2,1,1,1,3,3,3,2,4,2,,,,,5,1,2,2,1,12,2,88,4,46,1,4,25,12,6,2,1,2,7,1,20,2,2,1,2,2,,2,2,1,1,,2,2,3,1,2,3,2,2,1,2,4,2
601460,0.37,5,1,2,1,1,1,1,3,3,3,3,3,2,,,,,1,2,2,3,1,12,1,88,2,61,1,1,28,3,6,2,1,2,7,3,13,2,1,1,2,2,,2,2,1,1,,2,2,4,1,2,3,2,2,1,2,4,2
601461,1.38,3,1,1,2,2,2,2,2,3,2,2,4,2,,,,,5,1,2,2,2,30,4,15,2,55,2,2,28,12,6,1,1,2,7,3,14,2,1,1,1,1,,1,1,1,1,,1,2,4,1,2,3,2,1,3,2,4,2
601462,0.44,10,1,1,1,2,3,1,3,3,2,2,2,2,,,,,88,1,3,2,2,13,1,88,3,66,2,2,40,12,1,,1,1,3,2,18,2,1,1,2,2,,2,,1,1,,1,3,5,3,2,3,2,1,3,1,3,2
601464,0.69,4,1,2,2,2,3,2,2,3,2,3,3,1,1,,,,5,1,1,2,2,3,3,1,3,36,1,3,13,12,6,1,1,2,7,1,18,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,2,1,3,2
601466,1.63,10,1,1,2,2,2,2,1,2,2,2,4,1,1,,,,10,1,1,1,1,24,3,7,3,40,2,1,19,12,6,1,4,2,7,2,17,1,1,1,1,1,,1,1,1,1,,1,2,2,1,2,3,2,1,1,2,3,2
601468,0.48,3,1,2,2,3,3,3,3,3,3,1,2,2,,,,,2,1,1,2,2,8,2,88,2,50,1,2,25,12,6,1,1,2,7,2,17,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,1,2,2
601470,0.69,4,1,2,1,2,1,3,3,3,3,3,4,1,1,,,,3,1,1,1,2,4,3,1,1,39,1,3,17,12,6,1,4,2,7,1,13,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,1,1,2,2,2
601471,1.13,10,1,1,2,2,3,3,2,3,3,2,3,2,,,,,4,1,3,3,2,15,3,4,3,23,2,4,1,6,6,1,5,2,7,1,6,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,2,1,4,2
601472,0.82,5,1,2,3,2,3,4,3,3,3,2,2,1,1,,,,15,1,1,1,1,12,3,2,2,35,1,4,12,12,6,1,1,2,7,2,17,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,1,1,4,3,2
601473,0.37,5,1,2,3,3,3,3,1,1,1,2,3,1,1,,,,15,1,1,1,1,15,2,3,2,51,1,3,5,12,6,1,1,2,7,1,13,1,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,3,3,2,4,1
601474,0.7,5,1,1,2,2,2,2,3,3,3,2,2,2,,,,,3,1,,2,1,20,2,88,3,52,2,3,31,12,6,1,1,2,7,,20,2,1,1,1,2,,1,1,1,1,,1,2,3,1,2,3,2,2,1,2,,2
601475,0.53,6,1,2,3,3,3,3,3,3,2,2,2,1,1,,,,15,1,1,1,3,15,3,3,1,19,1,2,19,8,6,2,5,2,5,2,17,2,1,1,2,1,,1,2,1,1,,2,1,1,4,2,3,2,2,1,3,2,1
601476,0.64,3,1,2,3,2,3,4,3,2,2,4,4,2,,,,,8,1,2,1,2,25,2,5,3,30,1,2,6,12,6,1,1,2,7,1,17,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,2,2,4,2
601477,2.6,10,1,1,1,2,1,1,3,3,3,2,4,2,,,,,88,2,3,2,2,29,2,4,1,25,2,3,4,11,6,1,5,2,7,1,3,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,2,1,1,2,3,2
601478,1.65,4,1,1,1,2,2,2,3,3,3,1,4,1,2,25,17,12,24,1,3,2,2,30,3,88,4,54,2,2,33,12,6,1,1,2,7,1,20,2,2,1,1,2,,1,1,1,1,,1,2,3,1,2,3,1,1,4,5,4,2
601479,0.19,10,1,2,1,2,2,2,3,3,3,2,2,1,1,,,,88,1,1,1,4,3,1,88,4,43,1,4,14,12,1,,1,1,8,,99,2,2,1,2,2,,2,3,1,1,,2,2,2,3,,,2,1,2,1,2,2
601480,1.63,10,1,1,4,2,2,2,2,2,3,4,4,2,,,,,10,1,1,1,2,10,2,2,3,46,2,2,18,12,6,1,5,2,7,2,7,2,1,1,2,1,,1,1,1,1,,1,2,3,1,2,3,2,2,1,2,4,2
601481,0.93,4,1,2,2,2,3,4,2,2,1,2,2,1,2,23,4,6,7,2,1,1,1,28,1,88,1,30,1,4,4,5,6,1,5,2,7,1,5,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,2,1,2,2,4,3,2
601483,1.38,3,1,1,1,1,3,2,3,3,3,3,2,2,,,,,88,1,3,3,1,26,5,21,4,62,2,1,20,12,6,1,2,2,7,1,10,2,2,1,1,1,,1,1,1,1,,1,2,4,1,2,3,2,1,1,1,2,2
601485,0.76,10,1,2,1,2,3,3,2,2,2,3,4,2,,,,,5,1,3,2,2,16,1,88,3,45,1,4,24,12,6,,1,2,7,2,19,1,1,1,2,2,,2,6,2,1,,2,2,3,1,2,3,2,1,2,2,4,1
601487,0.63,3,1,2,1,1,4,4,2,3,2,3,3,2,,,,,5,1,2,2,2,6,4,4,2,25,1,4,888,5,6,3,5,2,7,1,5,2,1,1,2,1,,1,6,2,1,,2,1,1,1,1,2,2,1,3,4,3,2
601489,2.87,3,1,1,2,2,3,3,3,2,2,3,3,2,,,,,88,2,1,1,3,4,2,1,4,21,2,10,888,2,6,4,5,1,7,1,2,2,2,1,2,1,1,1,7,1,1,,1,1,1,3,1,1,2,2,4,2,2,2
601491,0.77,10,1,2,1,2,4,4,3,3,2,3,2,2,,,,,3,1,2,1,1,88,,,2,56,1,2,13,12,6,,6,2,7,1,99,2,1,2,2,2,,2,6,2,1,,2,2,4,1,,,2,1,2,1,4,2
601494,1.78,3,1,1,5,3,3,4,2,3,3,4,4,2,,,,,88,2,3,2,2,20,2,3,2,34,2,4,1,5,6,1,5,2,7,1,8,2,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,3,3,3,5,2
601496,1.65,4,1,1,1,1,2,2,3,3,2,2,3,2,,,,,2,1,2,1,1,30,5,20,2,42,2,5,20,12,6,1,1,2,7,1,20,2,1,1,1,1,,1,1,1,1,,1,2,2,1,2,3,2,1,1,1,5,2
601497,0.82,5,1,2,1,1,3,3,2,2,3,1,1,1,1,,,,6,1,2,1,1,10,3,4,1,37,1,1,4,12,6,3,2,2,7,1,5,2,1,1,2,1,,1,6,2,1,,2,1,2,1,2,3,2,1,2,2,3,2
601499,1,6,1,1,2,2,3,4,2,2,2,1,4,2,,,,,10,2,2,1,2,30,5,25,2,39,2,4,16,12,6,1,1,2,7,2,16,1,1,1,1,1,1,1,1,1,1,,1,1,2,1,2,3,2,1,4,4,3,2
601501,0.39,6,1,2,3,2,3,3,3,3,3,2,4,2,,,,,88,1,1,1,1,25,1,88,3,32,1,2,20,12,6,1,5,2,7,1,8,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,2,2,3,2
601502,0.37,5,1,2,2,2,2,3,2,1,1,3,2,1,2,12,18,4,17,1,,2,2,22,2,88,3,61,1,2,27,12,6,,1,2,7,2,20,1,1,1,2,2,,2,6,2,1,,2,2,4,1,2,3,1,2,2,2,4,2
601503,0.69,4,1,2,3,2,2,3,3,3,3,3,2,2,,,,,5,1,3,3,2,6,2,88,4,32,1,1,5,12,6,1,5,2,7,2,11,2,2,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,2,2,3,2
601505,1.78,3,1,1,2,2,3,3,3,3,3,3,2,2,,,,,88,1,2,3,3,22,4,6,3,37,2,4,15,12,6,1,5,2,7,1,7,2,1,1,1,1,1,1,1,1,1,,1,1,2,1,1,2,2,2,2,1,4,2
601493,0.53,4,1,2,4,2,3,4,3,2,1,3,3,2,,,,,5,2,2,1,5,88,,,3,48,1,3,2,1,6,3,1,2,7,1,15,1,1,2,2,2,,2,6,2,1,,2,2,3,1,2,3,2,1,5,2,5,1
601506,0.37,5,1,2,1,1,2,2,3,3,3,3,3,2,,,,,88,1,2,3,1,2,1,88,3,59,1,2,2,2,3,,1,2,7,2,20,2,1,1,2,2,,2,5,1,1,,2,2,4,1,2,3,2,1,1,1,2,2
601508,0.64,3,1,2,2,2,2,4,3,2,3,2,2,1,1,,,,5,1,2,3,1,15,3,5,2,27,1,4,3,8,6,3,5,2,7,5,13,2,1,1,2,1,,1,6,2,1,,2,1,1,1,2,3,2,2,1,2,3,2
601510,0.64,3,1,2,3,1,2,2,3,3,2,2,2,1,2,12,,,2,1,2,3,1,3,2,88,3,34,1,1,13,12,6,1,5,2,7,2,11,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,1,1,2,1,4,2
601511,6.37,5,1,1,4,2,4,3,2,1,1,2,2,2,,,,,10,1,3,2,1,15,4,5,1,31,2,2,8,12,6,1,1,1,7,1,20,1,1,1,1,1,1,1,1,1,1,,1,1,1,3,2,3,2,2,1,2,3,2
601512,0.46,5,1,2,1,2,2,2,3,3,3,1,1,2,,,,,88,1,1,3,3,4,2,88,4,68,1,2,40,12,1,,2,2,7,3,20,2,2,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,1,1,1,2,2
601514,0.53,4,1,2,2,2,3,2,2,2,2,2,2,1,2,4,,,4,1,,3,2,2,1,88,1,50,1,4,40,12,6,1,2,2,7,2,16,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,2,1,3,4,2
601515,0.53,4,1,2,3,1,3,3,2,2,3,3,2,1,2,4,17,6,12,1,2,3,2,3,1,88,2,45,1,3,23,12,6,2,1,2,7,3,15,2,1,1,2,2,,2,2,1,1,,2,2,3,1,2,3,1,2,3,2,3,2
601516,1.18,3,1,2,2,2,3,3,1,1,1,1,2,1,1,,,,6,1,1,3,1,5,4,2,2,29,1,2,2,10,6,1,5,1,8,2,6,1,1,1,2,1,,1,1,1,1,,2,1,1,3,1,2,2,1,4,2,3,2
